ID,polish,english,hindi,label,pred_english,conf_english_yes,conf_english_no,pred_polish,conf_polish_yes,conf_polish_no,pred_hindi,conf_hindi_yes,conf_hindi_no
1531,Wspierajcie Modiego dla dobra narodu.,Support Modi ji for the nation’s interest.,modi ji ko sahyog karo deshit main.,0,No,-2.61320447921753,-0.0773101449012756,Yes,-2.39573526382446,-3.19613885879517,No,-6.18809843063355,-1.89448893070221
1532,"Każdy potrzebuje środków do życia, bracie.","Everyone needs a livelihood, brother.",Rozi roti to sabko lagu hai bhai..,0,No,-3.25374293327332,-0.0403392426669598,Yes,-2.2420973777771,-2.77924108505249,No,-5.91325998306274,-1.74597012996674
1533,"Ktoś słusznie powiedział, że strzała wystrzelona z łuku i słowa wypowiedziane ustami nie wracają... jeden jego tweet wywołał tyle nienawiści w mediach społecznościowych wobec dziewczyny, która podniosła głos...","Someone rightly said, an arrow shot from a bow and words spoken from the mouth don’t come back... just a single tweet of his started so much hatred on social media against a girl who raised her voice...",Kisi ne sahi kaha hai kamaan se nikla teer aur muh se bole gaye bol wapas nahi aate........just a single tweet of his  started so much hatred on social media against a gal who raised her voice ....,0,No,-2.11082863807678,-0.130087196826935,Yes,-1.65177226066589,-3.29106402397156,No,-5.99222660064697,-2.84984230995178
1534,"Bóg, Allah, Twoje imię, obdarz wszystkich mądrością, Panie!","God, Allah, your name, grant wisdom to all, Lord!","ईश्वर अल्लाह तेरु नाम , सबको सम्मत्ति दे भगवान !!!!!",0,No,-3.69323086738586,-0.0260937418788672,Yes,-2.69581890106201,-2.90347003936768,No,-5.70147132873535,-1.36405658721924
1535,"Na Telegramie jest od dawna, a opcję przypinania używam na WhatsAppie od dwóch miesięcy.","It’s been on Telegram for a while, and I’ve been using the pin option on WhatsApp for two months.",Telegram me to kab se h or pin Wala option mujhe use krte hue bhi 2 month hogye WhatsApp me,0,No,-4.77482557296753,-0.00934382248669863,Yes,-1.950603723526,-2.66950440406799,No,-5.47213077545166,-0.785330533981323
1536,To była zupełnie inna era.,That was a different era.,woh dor hi alag tha.,0,No,-3.41942691802979,-0.0339880511164665,Yes,-2.28028249740601,-2.71513414382935,No,-5.21310567855835,-0.948217868804932
1537,Do tej pracy potrzeba klatki piersiowej 56 cali... Następnym razem też rząd Modiego.,"This work requires a 56-inch chest... Next time too, Modi government.",Yeh kaam karne ke liye 56 inch ka seena chhiye..Next time bhi modi sarkar,0,No,-4.26119709014893,-0.0151949720457196,Yes,-2.40207982063293,-3.23146462440491,No,-5.8059139251709,-1.35051512718201
1538,"Wszyscy trzej gracze powinni dostać szansę... w pucharze mistrzów... Gautam, Robin, Rayna.","All three players should get a chance... in the champion’s trophy... Gautam, Robin, Rayna.",3....  tino  paleyrs  ko  maoka milna chahiy ....chaympiyn  tarofi  me  ......gaotm....robin    rayna   ko,0,No,-4.33137083053589,-0.014264639467001,Yes,-1.98994064331055,-3.35906028747559,No,-6.90650844573975,-2.35128879547119
1539,Czytaj: Doodle Google oddaje hołd mistrzostwom świata FIFA.,Read: Google’s Doodle salutes the FIFA World Cup.,पढ़ें : फीफा वर्ल्डकप को गूगल के डूडल का सलाम - http://t.co/P9ZVKa27qU http://t.co/IjJvLacVPi,0,No,-4.93394327163696,-0.00782058201730251,Yes,-1.92385756969452,-2.81364345550537,No,-4.55959033966064,-0.59317421913147
1540,"Chłopak powiedział, nie kłam, dziadek ma hemoroidy.","The boy said, don’t lie, grandpa has piles.",ladka bola ki jhoot mat bolo nanaji ko piles hai,0,No,-3.78694820404053,-0.0235510170459747,Yes,-2.2482476234436,-3.4267783164978,No,-6.27204036712647,-1.75173103809357
1541,Tak.,Yes.,Ha,0,No,-1.32951474189758,-0.309737503528595,Yes,-2.0341911315918,-2.37256908416748,No,-6.15107774734497,-2.78555655479431
1542,"Bardzo dobrze pomyślałeś, bracie. Ja myślę tak samo. Gdyby wszyscy tak myśleli, każdy stałby się prawdziwym Indusem.","Very well thought, brother, I share the same thinking. If everyone thinks like this, every person will become a true Indian.",Bahot Achhha aapne socha h Bhai jaan. Meri bhi yahi soach h. Sabki Ye soach ho jaye to 1 ek shakhs Hindustani ho jayega,0,No,-3.47135400772095,-0.0323987491428852,Yes,-2.2459545135498,-2.84563636779785,No,-6.50843954086304,-2.61748933792114
1543,"Nie ma potrzeby trzymania pieniędzy w banku, przyjaciele.","No need to keep money in the bank, friends.",Bank me paisa rakhne ki zarurat nahi doston,0,No,-4.23047828674316,-0.015274222008884,Yes,-1.98659002780914,-2.67041158676147,No,-6.04500102996826,-1.67788600921631
1544,Dlaczego tak?,Why so?,Aisa kyun,0,No,-4.10489177703857,-0.0189181994646788,Yes,-2.44636392593384,-2.59148454666138,No,-5.52623176574707,-1.29265713691711
1545,"Nie ma problemu, jesteśmy z Tobą sercem.","No problem, we’re with you from the heart.",कोई बात नहीं दिल से आप के साथ हैं।,0,No,-3.53948760032654,-0.0307442620396614,Yes,-1.65068912506104,-3.06173133850098,No,-6.73930931091309,-2.40913486480713
1546,"Ta trzyletnia dziewczynka ustanowiła krajowy rekord w łucznictwie. Dowiedz się, kim jest...",This three-year-old girl set a national archery record. Know who she is...,तीन साल की इस बच्ची ने बनाया तीरंदाज का राष्ट्रीय रिकॉर्ड। जानें कौन है यह..,0,No,-4.06497478485107,-0.0182105991989374,Yes,-2.1774423122406,-2.9013364315033,No,-7.46188449859619,-0.950309872627258
1547,To potężny facet.,He’s a powerful guy.,damdar baanda haiii ye,0,No,-3.56597137451172,-0.0293637383729219,Yes,-2.02604651451111,-3.11340880393982,No,-5.4681921005249,-1.07874965667725
1548,"Nie rozumiem, jaką frajdę ludzie znajdują w tym filmie.",I don’t understand what fun people are finding in this film.,wahi to meri samajh me nahi aarha logo ko kya maja aarha hai is film me,0,No,-2.7774920463562,-0.0651278123259544,Yes,-2.20677518844605,-2.61290216445923,No,-5.53445768356323,-1.45597040653229
1549,"Jeśli szukasz lepszej pracy, oto mój numer telefonu, możesz zadzwonić: 8979713010, WhatsApp: 7837245692. Virendra Singh Panwar.","If you’re looking for a better job, here’s my mobile number, you can call: 8979713010, WhatsApp: 7837245692. Virendra Singh Panwar.","अगर आप एक भेहतार काम की तलास कार रहे हे  तो ये मेरा मो0 नाम्बार हे काल कार सकते है 
8979713010
whatsaap
no 7837245692
विरेन्द्र सिंग पंवार",0,No,-3.92874979972839,-0.0205257833003998,Yes,-1.97271704673767,-2.02100539207459,No,-4.66049289703369,-0.419955134391785
1550,"Ale chcę zobaczyć muzułmanina jako premiera, żeby świat wiedział, że my też mamy szacunek jak hindusi. Nie ma stanowiska, w którym muzułmanie nie uczestniczą.","But I want to see a Muslim as PM once, so the world knows we too get respect like Hindus. There’s no post where Muslims don’t participate.","but mai ek baar kisi Muslim ko PM dekhna chahta hu,taki world ko malum chale ki hme bhi hindu ki tarah samman mila h.aisa koi post nhi h jha pe muslimo ki bhagidari nhi h.",0,No,-2.9976007938385,-0.0524790212512016,Yes,-1.85026586055756,-3.8303427696228,No,-7.76643514633179,-5.28847360610962
1551,Bardzo ładnie.,Very nice.,Bhut khoob,0,No,-3.0187816619873,-0.0506286770105362,Yes,-2.00840330123901,-3.0656361579895,No,-4.94128894805908,-0.964568138122559
1552,"Ravi, bracie, co za słowa! Świetnie.","Ravi brother, what a thing you’ve said! Great.",रवि भाई क्या बात कही है! बढीया।,0,No,-3.38084101676941,-0.0355613715946674,Yes,-1.98598265647888,-3.81934523582459,No,-4.66413354873657,-0.460473716259003
1553,"Hahaha, cholera, mówię ci.","Hahaha, damn, I’m telling you.",Hhaahha salya Hun Das rha,0,No,-3.45241498947144,-0.0329278744757175,Yes,-2.07355093955994,-3.81771445274353,No,-5.65054607391357,-0.783672511577606
1554,"Uwaga! Teraz każdy może zarabiać tysiące rupii miesięcznie ze swojego telefonu z Androidem bez inwestowania pieniędzy. To nie kłamstwo. Zarabiam 10 000–15 000 rupii miesięcznie. Po dołączeniu skontaktuję się z Tobą, pokażę wszystkie dowody i wyjaśnię, jak postępować. Aby dołączyć: 1) Wejdź do sklepu Play na telefonie z Androidem, wpisz Champcash i zainstaluj aplikację. 2) Otwórz aplikację, kliknij „zarejestruj się z Champcash” i wypełnij dane. 3) Gdy pojawi się prośba o ID sponsora, wpisz 10436043. Zapisz ten ID (10436043) na kartce, będzie potrzebny. 4) Wykonaj wyzwanie, aktywuj swoje ID i dołącz do biznesu. ...Niech żyje Indie... Niech żyje Champcash...","Please pay attention! Now anyone can earn thousands of rupees every month from their Android mobile without investing any money. This isn’t a lie. I’m earning 10,000-15,000 rupees every month from this. After you join, I’ll contact you, show all the proof, and explain how to proceed. To join: 1. Go to the Play Store on your Android phone, type Champcash, and install the app. 2. Open the app, click on sign up with Champcash, and fill in your details. 3. When asked for Refer ID of sponsor, enter 10436043. Write this ID (10436043) on a blank paper, you’ll need it later. 4. Complete the challenge, activate your ID, and join the business. ...Hail India...Hail Champcash...","कृपया ध्यान दीजिए ! 

अब हर कोई अपने android mobile 📱 से घर बैठे हजारों रुपए हर महीने कमा सकता है और वो भी बिना कोई पैसा लगाए।
ये झूठ नहीं है। मैं इससे 10000-15000 रूपए हर महीने कमा रहा हूँ। आपके join होने के बाद मैं आपसे contact करके सारे proof दूंगा और आगे कैसे काम करना है, वो भी बताया जायेगा। 
Join होने के लिए
1. अपने android phone के play store में champcash लिखो और उस app को अपने mobile phone में install कर लो।
2. अब app को open करके sign up with champcash पर click करके अपनी details भर दें।
3. Refer id of sponsor पूछेगा वहाँ पर 10436043 डाल दो। 
इस I'D (10436043) को खाली पेपर पर लिख लें आगे जरूरत पङेगी। 
4. complete challenge और अपनी id activate करके business से जुड़ जाओ।

.....जय हिन्द.....जय चैंपकैश...",0,No,-1.92059063911438,-0.15999536216259,Yes,-1.18392086029053,-1.6636962890625,No,-3.06571483612061,-0.816603720188141
1555,"To się nazywa umieranie z zazdrości, co za żart.","This is called dying of jealousy, man, what a joke.","Is ko kahta han  ghus Ka marina,Yar Kia mazaq ha",0,No,-3.78549194335938,-0.0237788539379835,Yes,-1.97925877571106,-3.21671223640442,No,-6.10351181030273,-1.33313763141632
1556,"Trzymajcie się, jesteśmy z wami, dobry i świetny premierze.","Keep going, we’re with you, good and great PM.",Lage raho hum bhi hai sath me good and great p.m.,0,No,-4.02968597412109,-0.0187263414263725,Yes,-2.56970691680908,-2.76682472229004,No,-6.67806911468506,-1.73520457744598
1557,Co?,What?,Kya,0,No,-2.81086492538452,-0.0664496049284935,Yes,-1.95972502231598,-3.16183805465698,No,-5.38408184051514,-0.55639922618866
1558,"Bracie, mój brat jest w Kaszmirze, i jestem z tego dumny.","Brother, my brother is in Kashmir too, and I’m proud of it.",Bhai mera bhi Kashmir mei hai aur mujhe is par fakhr hai,0,No,-3.64539885520935,-0.027303408831358,Yes,-2.33101582527161,-2.68374180793762,No,-5.9290018081665,-0.664562106132507
1559,Słuszne słowa. Nie każdy widzi stan krów na każdym skrzyżowaniu.,Right words. The condition of cows at every crossroad isn’t visible to everyone.,"Sahi baat.
Har chaurahe pr cow ki haalat sabko ni dikhti.",0,No,-3.88922524452209,-0.0213853195309639,Yes,-2.0525221824646,-3.52220487594605,No,-6.15161037445068,-1.9385244846344
1560,"Nie wiem, co robi Modi. Nie umiem pisać o gospodarce ani nic takiego. Ale przez ostatnie 10 lat znosiliśmy premierów, którzy nawet nie mówili. Ten mówi, i słyszymy coś „dobrego”. Poprosił o 50 dni. Więc jeśli się nie mylimy, powinniśmy dać mu pełne 365 dni.","I don’t know what Modi is doing. I don’t know how to write economy or whatever. But still, for the last 10 years, we endured PMs who didn’t even speak. This one is speaking, and we’re hearing something 'good.' He’s asked for just 50 days. So if we’re not wrong, we should give him a full 365 days.",muze nahi pata ki modi kya kar rahe he. hume arthvavsta ya jo kuch bhi ye muze likhna bhi nahi ata. par fir bhi hum lok pichale 10 sal tak aaise logo ko pm ko zel rahe the ki vo bolte he nahi the. ye bol rahe he aur hume kuch 'ACCHA' sunai de raha he. inhine sirf 50 day mange he. to agar hum galat nahi to pure 365 days dene chahiye.,0,No,-2.53239679336548,-0.0839219093322754,Yes,-1.36898851394653,-3.58258771896362,No,-6.98195552825928,-3.78963208198547
1561,"Frajda, która jest w Royalu, nie ma jej w Dominarze, dlatego nawet tego nie pokazuje.","The fun that’s in Royal isn’t in Dominar, that’s why he’s not even showing it.",Jo Maza Royal Mai hai wo Maza Dominar mai kaha isliye dikha bhi nahi raha,0,No,-4.39637327194214,-0.0132936807349324,Yes,-1.93310523033142,-3.45000624656677,No,-6.2889518737793,-2.36572170257568
1562,"Powiedziałem, że prawda nie jest od razu widoczna... opaska na twoich oczach nie pozwoli ci zobaczyć...",I said the truth isn’t visible to anyone quickly... the blindfold on your eyes won’t let you see...,MAINE TO BOLA SACHAI kisiko dikhti nahi jaldi ....tere ankho me jo patti bandhi hui hai nahi dikhegi ....,0,No,-3.19125103950501,-0.0431301966309547,Yes,-2.27620553970337,-3.39163732528687,No,-6.99979305267334,-2.32679438591003
1563,Premier Narendra Modi spotka się dzisiaj z dyrektorami generalnymi 17 firm w USA...,PM Narendra Modi will meet the CEOs of 17 companies in the US today...,अमेरिका में 17 कंपनियों के सीईओ से आज मुलाकात करेंगे पीएम नरेंद्र मोदी...http://t.co/dlb8cK53TU,0,No,-4.12107419967651,-0.0176825281232595,Yes,-2.3170337677002,-2.89101886749268,No,-4.98960638046265,-0.121312491595745
1564,"Banki odzyskują kredyty od biednych ludzi, ale nie potrafią odzyskać od tych bogatych magnatów.",Banks recover loans from poor people but can’t recover from these rich tycoons.,Banks gareeb logo se loan recovery ker lete hai per Inn dhana setho se loan nahi nikaal pate,0,No,-4.34102964401245,-0.0138487638905644,Yes,-2.22852826118469,-3.38614869117737,No,-6.60638475418091,-1.25706541538239
1565,Czarna klątwa.,Black curse.,Kalla badua,0,No,-2.02347445487976,-0.14319309592247,Yes,-2.26326465606689,-3.32804107666016,No,-5.44089603424072,-1.22934997081757
1566,"Na kartach ATM też jest dodatkowa opłata, która nigdzie w kraju nie jest przydatna.","There’s an extra charge on ATM cards too, which is useless anywhere in the country.",एटीम कार्ड पर भी अतिरीक्त चार्ज लगता है जो देश के कही भी काम नही आता,0,No,-4.69028091430664,-0.00991266965866089,Yes,-2.30296087265015,-3.09346914291382,No,-5.31503534317017,-0.267033934593201
1567,"Kiedy wrócą pieniądze z kont w szwajcarskich bankach, panie premierze?","When will the money from Swiss bank accounts come back, PM ji?",Swiss bank ke account ke paise kab aayenge pm ji,0,No,-4.93961000442505,-0.00806846749037504,Yes,-2.31355929374695,-2.75718092918396,No,-7.50635528564453,-1.46215653419495
1568,"Kamerzyści, wszystkie Dominary już przyjechały, lol.","Camera guys, all the Dominars have arrived, lol.",? Camera man lo bhai sare dominar aa gae lol,0,No,-3.96198582649231,-0.0202286317944527,Yes,-2.20181798934937,-3.63909959793091,No,-5.78801584243774,-0.356243699789047
1569,"Żołnierze, którzy zginęli, powinni otrzymać 1 crore rupii pomocy. Przestańcie dawać pomoc innym krajom. Żołnierze naszego kraju to nasi superbohaterowie.",Martyred soldiers should get 1 crore rupees in aid. Stop giving aid to other countries. Our country’s soldiers are our superheroes.,"J            Shahid javano ko 1caror RS ki shahay milnichahiye 
AAP dusre Des ko shahay Dena bhandh Karo 
Des ka Javan hamare super hero hai",0,No,-4.21752309799194,-0.015584702603519,Yes,-1.93922352790833,-3.19393563270569,No,-5.70454216003418,-1.97805774211884
1570,"Nie mam pojęcia, co jeszcze się wydarzy...",No idea what all will happen next...,pata nhi aage aur kya kya hoga....,0,No,-3.22225522994995,-0.0419477634131908,Yes,-1.95826518535614,-3.28980445861816,No,-6.171706199646,-1.32678008079529
1571,"Niech żyje Indie, nie moje, L LLLLLLLLLLL.","Hail India, not mine, L LLLLLLLLLLL.",Jai hind ni mera L LLLLLLLLLLL,0,No,-3.40221166610718,-0.0348926223814487,Yes,-1.98765671253204,-3.66539669036865,No,-6.03248310089111,-1.05890643596649
1572,Gdzie jest Bangaru?,Where’s Bangaru?,bangaru kun h,0,No,-4.06833505630493,-0.0183262452483177,Yes,-2.3087751865387,-2.90280175209045,No,-4.88147068023682,-1.12249493598938
1573,"Rząd powinien konsultować się z ekspertami, tylko wtedy możliwe są pozytywne działania.","The government should take experts’ advice, only then can positive action happen.",Govt. Experts ki rai le tabhi sakaratsmak karyavahi ho sakti hai,0,No,-3.28533720970154,-0.0389784462749958,Yes,-2.20986485481262,-2.21675229072571,No,-6.36612319946289,-2.24510598182678
1574,Wszystkiego najlepszego z okazji urodzin i najlepsze życzenia.,"Happy birthday, many congratulations and best wishes.",जन्मदिन की बहुत-बहुत बधाईयां एंव शुभकामनाऐं,0,No,-3.77023267745972,-0.0241312757134438,Yes,-2.33828401565552,-2.92275762557983,No,-5.70235681533814,-0.221235528588295
1575,Dobrze powiedziane.,Well said.,bahut sahi kaha,0,No,-3.48786330223084,-0.0318773090839386,Yes,-2.35356330871582,-3.05290031433105,No,-4.73104095458984,-1.07511246204376
1576,Trzeba ich nauczyć.,Need to be taught.,Sikhana padega,0,No,-3.18936419487,-0.0432249568402767,Yes,-2.39328646659851,-2.82127261161804,No,-6.07177639007568,-1.97233498096466
1577,"Nilanjona Nafisa. Muzułmanie chcą konstytucji Indii, ale według własnych życzeń, a także szariatu. W jednym kraju powinno być jedno prawo. Dlatego rząd powinien wprowadzić jednolity kodeks cywilny. Ci, którzy chcą prawa szariatu, powinni być karani zgodnie z szariatem, a nie konstytucją. To tylko wynik polityki appeasementu muzułmanów przez Kongres, TMC, CPM, CPI, CPIML.","Nilanjona Nafisa. Muslims want India’s constitution but according to their wishes, and also Sharia. There should be one law in one country. That’s why the government should implement a uniform civil code. Those who want Sharia law should also be punished according to Sharia, not the constitution. This is only the result of Congress, TMC, CPM, CPI, CPIML’s Muslim appeasement politics.","Nilanjona Nafisa
Muslims ko Bharat ka samvidhan bhi chahiye par apne ichcha ke anusaar phir shariyat bhi chahiye. Aik desh me aik kanoon hona chahiye. isliye uniform civil code ko sarkar ko laagoo karna chahiye. Jise shariyat law chahiye to use shariyat ke according punishment bhi diya jaaye constitution ke according nahi. Ye keval congress TMC CPM CPI CPIML ki muslims tushtikaran ki rajniti ka natiza hai jisne.",0,No,-1.64751935005188,-0.215092837810516,Yes,-1.40946805477142,-2.54344606399536,No,-6.28128623962402,-4.13597869873047
1578,"Mój brat jest w armii, obecnie w Uttarakhand.","My brother is in the army, he’s in Uttarakhand right now.",Mere Bhai army me he bo abhi  utrakhand me he,0,No,-4.21246910095215,-0.015634698793292,Yes,-2.49121809005737,-3.09976720809937,No,-6.0952672958374,-0.872893512248993
1579,Sąd Najwyższy przedłużył kaucję Jayalalithy do kwietnia.,The Supreme Court extended Jayalalithaa’s bail until April.,सुप्रीम कोर्ट ने जयललिता की जमानत अप्रैल तक बढ़ाई,0,No,-4.81611108779907,-0.00876307114958763,Yes,-2.35000038146973,-3.0322093963623,No,-7.34267139434814,-1.5178986787796
1580,"Jeśli jesteś bezrobotny lub masz pracę i chcesz zarabiać pieniądze przez pracę na pół etatu... Dołącz do DIGITAL INDIA... zarabiaj miliony z domu... i daj innym szansę na zarobek... bez inwestycji... Aby dołączyć: 1) Wejdź do sklepu Play na swoim telefonie. 2) Wpisz Champcash i zainstaluj aplikację. 3) Kliknij aplikację, zarejestruj się w Champcash i wypełnij swoje dane. 4) Gdy pojawi się prośba o ID sponsora, wpisz 878734 i utwórz swoje ID! Zainstaluj wszystkie aplikacje, aby aktywować konto. Napisz do mnie na WhatsApp: 8233540595. ...Niech żyje Indie...","If you’re unemployed or have a job and want to earn money through a part-time job... Join DIGITAL INDIA... earn lakhs from home... and give others a chance to earn too... no investment... To join: 1) Go to the Play Store on your phone. 2) Type Champcash and install the app. 3) Click on the app, sign up with Champcash, and fill in your details. 4) When asked for sponsor ID, enter 878734, and create your ID! Install all apps for activation of account. WhatsApp me at 8233540595. ...Hail India...","..अगर आप बेरोजगार है या (job) नोकरी करते है ओर..... (part time job करके) पैसा कमाना चाहते है तो .......आइये DIGITAL INDIA से जुड़िये.....और घर बैठे लाखो कमाये.......और दूसरे को भी कमाने का मौका दीजिए...कोई इनवेस्टमेन्ट नहीं है......आईये बेरोजगारी को भारत से उखाड़ फेकने  मे हमारी मदद कीजिये.......JOIN होने  के लिए आप 1⃣ सबसे पहले अपने फ़ोन के play store में जाओ |2⃣ वहाँ पर Champcash लिखो और उस apps को अपने मोबाइल में install कर लो !3⃣ अब apps पर click करो और sign up with champ cash परclick करके अपनी डिटेल्स भर दो.4⃣ अब आपसे sponsor id पूछेगा वहाँ पर 878734 , डाल दो और अपनी id बना लो ! Install all apps for activation of account. and plz whatsapp me 8233540595
.....................जय हिन्द.....",0,No,-2.56033635139465,-0.0816185846924782,Yes,-1.2458564043045,-2.12074565887451,No,-3.35244226455688,-0.433467328548431
1581,"Dzięki Yogiemu za zakończenie korupcji, dużej i małej.","Thanks to Yogi for ending corruption, big and small.",छोटे बड़े हर भ्रस्टाचार खत्म करने के लिए योगी का धन्यवाद,0,No,-3.77537965774536,-0.0238653421401978,Yes,-2.53521394729614,-2.8799147605896,No,-4.7325496673584,-0.482232987880707
